KPI_1,KPI_4,KPI_5,KPI_6,KPI_9,KPI_10,KPI_11,KPI_12,KPI_15,KPI_16
0.113,746502.915,82806.330,7675.856,23524.000,0.000,0.000,13.000,746.503,82.806
0.424,10884561.719,773512.461,10275.013,18955.000,0.000,0.000,31.000,10884.562,773.512
0.229,6396892.500,316887.503,11850.228,12913.000,0.000,0.000,41.000,6396.893,316.888
0.106,3422094.297,214691.817,11440.076,16243.000,0.000,0.000,13.000,3422.094,214.692
0.421,13295032.291,1326273.262,16450.217,24221.000,0.000,0.000,50.000,13295.032,1326.273
0.007,48351.874,9061.619,4939.914,1791.000,0.000,0.000,6.000,48.352,9.062
0.213,11919838.162,808636.137,16009.439,20881.000,0.000,0.000,20.000,11919.838,808.636
0.370,8273640.143,1050621.316,10517.691,16629.000,0.000,0.000,47.000,8273.640,1050.621
0.925,24120529.843,2478473.573,15730.488,19746.000,0.000,0.000,62.000,24120.530,2478.474
0.415,6306493.598,578167.931,7921.880,20252.000,0.000,0.000,41.000,6306.494,578.168
0.101,10922287.937,398831.897,29805.142,7410.000,0.000,0.000,17.000,10922.288,398.832
0.102,2932425.704,638179.788,11352.461,13123.000,0.000,0.000,38.000,2932.426,638.180
0.101,5442355.453,337910.004,16338.264,20779.000,0.000,0.000,14.000,5442.355,337.910
0.775,51775216.772,1853968.870,28934.484,20724.000,0.000,0.000,47.000,51775.217,1853.969
0.154,8243452.043,275647.152,13448.356,17459.000,0.000,0.000,9.000,8243.452,275.647
0.323,20516119.703,2103207.387,19523.910,18966.000,0.000,0.000,24.000,20516.120,2103.207
0.532,17370007.914,1031609.699,15498.274,20628.000,0.000,0.000,45.000,17370.008,1031.610
0.096,1648378.911,163282.528,11155.342,20404.000,0.000,0.000,18.000,1648.379,163.283
0.100,2526510.303,245885.801,11685.581,7128.000,0.000,0.000,22.000,2526.510,245.886
0.546,21147194.029,1085475.394,17608.382,13206.000,0.000,0.000,38.000,21147.194,1085.475
0.050,3131852.241,291321.515,19524.609,15425.000,0.000,0.000,13.000,3131.852,291.322
0.086,1882970.444,318551.108,6158.389,18922.000,0.000,0.000,11.000,1882.970,318.551
0.095,8170910.134,253862.197,20213.217,6744.000,0.000,0.000,11.000,8170.910,253.862
0.288,23412484.083,1263058.624,34287.955,45041.000,0.000,0.000,43.000,23412.484,1263.059
0.010,842495.027,72052.014,29518.246,30693.000,0.000,0.000,7.000,842.495,72.052
0.152,13314125.223,299307.917,32778.113,10866.000,0.000,0.000,19.000,13314.125,299.308
0.151,12950874.157,685059.404,36598.347,25113.000,0.000,0.000,24.000,12950.874,685.059
0.083,3723214.276,198416.680,27186.743,15628.000,0.000,0.000,18.000,3723.214,198.417
0.589,30797406.873,3965746.593,23947.346,20855.000,0.000,0.000,59.000,30797.407,3965.747
0.071,2001408.482,207807.744,13479.495,18828.000,0.000,0.000,18.000,2001.408,207.808
0.060,2143660.127,77612.661,14523.000,17235.000,0.000,0.000,9.000,2143.660,77.613
0.764,38776132.328,2438525.882,21724.875,20898.000,0.000,0.000,50.000,38776.132,2438.526
0.040,713422.542,70142.601,6871.965,11405.000,0.000,0.000,8.000,713.423,70.143
0.101,3052299.171,163006.133,9967.419,10767.000,0.000,0.000,18.000,3052.299,163.006
0.134,4611445.415,150499.130,10582.128,16126.000,0.000,0.000,8.000,4611.445,150.499
0.258,10226263.152,558865.353,15583.118,21081.000,0.000,0.000,29.000,10226.263,558.865
0.196,7261900.754,893203.446,15484.181,28537.000,0.000,0.000,33.000,7261.901,893.203
0.132,3253382.966,662785.069,10378.710,20214.000,0.000,0.000,34.000,3253.383,662.785
0.263,4376045.293,1014077.796,10262.834,20258.000,0.000,0.000,32.000,4376.045,1014.078
0.268,10247764.283,877822.266,14882.195,20368.000,0.000,0.000,34.000,10247.764,877.822
0.024,416571.739,31337.085,6826.513,3376.000,0.000,0.000,9.000,416.572,31.337
0.007,152418.586,85323.004,10782.586,20597.000,0.000,0.000,5.000,152.419,85.323
0.023,132598.400,34568.329,5621.762,9436.000,0.000,0.000,10.000,132.598,34.568
0.079,2266338.669,168936.730,9042.811,11849.000,0.000,0.000,11.000,2266.339,168.937
0.395,23993950.655,819798.963,19573.896,28151.000,0.000,0.000,28.000,23993.951,819.799
0.424,12560941.113,773611.142,12765.199,20632.000,0.000,0.000,35.000,12560.941,773.611
0.188,6975060.827,314205.393,13259.504,12547.000,0.000,0.000,17.000,6975.061,314.205
0.126,3921937.836,739821.959,11741.933,14489.000,0.000,0.000,36.000,3921.938,739.822
0.279,10144094.511,445350.474,12580.058,4391.000,0.000,0.000,25.000,10144.095,445.350
0.154,2429434.062,143554.383,6029.133,12505.000,0.000,0.000,14.000,2429.434,143.554
0.303,17626428.408,670797.205,21951.441,21249.000,0.000,0.000,30.000,17626.428,670.797
0.229,9111273.696,500843.275,14518.836,11192.000,0.000,0.000,28.000,9111.274,500.843
0.147,16109069.526,621865.227,32090.923,28468.000,0.000,0.000,32.000,16109.070,621.865
0.172,16718600.728,671516.241,34227.462,43455.000,0.000,0.000,29.000,16718.601,671.516
0.028,1348887.417,106631.667,17527.493,13789.000,0.000,0.000,12.000,1348.887,106.632
0.131,3659369.427,338421.028,14471.640,20271.000,0.000,0.000,27.000,3659.369,338.421
0.486,32013651.765,1254818.975,31490.601,28201.000,0.000,0.000,45.000,32013.652,1254.819
0.188,5342590.494,412725.122,14386.660,20428.000,0.000,0.000,32.000,5342.590,412.725
0.198,6491948.498,612256.312,15708.135,20676.000,0.000,0.000,48.000,6491.948,612.256
0.024,891292.755,67804.877,20470.019,28585.000,0.000,0.000,9.000,891.293,67.805
0.051,1245333.210,225251.364,10246.146,27262.000,0.000,0.000,16.000,1245.333,225.251
0.267,9404322.583,405961.273,11084.603,20803.000,0.000,0.000,20.000,9404.323,405.961
0.018,927625.054,61825.178,22771.209,28110.000,0.000,0.000,9.000,927.625,61.825
1.074,27218268.561,1451341.564,17641.503,20195.000,0.000,0.000,76.000,27218.269,1451.342
0.253,11498904.196,484714.131,18353.556,21103.000,0.000,0.000,29.000,11498.904,484.714
0.145,4482353.956,480433.020,11926.031,26446.000,0.000,0.000,26.000,4482.354,480.433
0.114,3416863.558,269168.719,13232.835,20356.000,0.000,0.000,23.000,3416.864,269.169
0.410,10407867.921,562168.829,9828.112,18195.000,0.000,0.000,39.000,10407.868,562.169
0.310,10177763.417,817526.263,12462.143,16951.000,0.000,0.000,31.000,10177.763,817.526
0.033,425682.773,78801.427,7003.406,28067.000,0.000,0.000,12.000,425.683,78.801
0.117,9428355.491,329629.107,30900.534,40910.000,0.000,0.000,17.000,9428.355,329.629
0.169,15185000.354,579221.139,33633.269,46278.000,0.000,0.000,31.000,15185.000,579.221
0.111,10150918.963,335479.464,32575.638,22891.000,0.000,0.000,18.000,10150.919,335.479
0.151,10250010.621,416991.488,18958.036,20756.000,0.000,0.000,18.000,10250.011,416.991
0.154,2997400.947,2726602.884,5711.569,20561.000,0.000,0.000,18.000,2997.401,2726.603
0.082,1625188.845,178442.262,8968.569,14417.000,0.000,0.000,17.000,1625.189,178.442
0.053,2606698.448,241117.893,10664.260,13932.000,0.000,0.000,11.000,2606.698,241.118
0.152,5245335.821,221613.683,18940.248,28098.000,0.000,0.000,13.000,5245.336,221.614
0.180,10506257.390,381873.420,31813.404,17047.000,0.000,0.000,22.000,10506.257,381.873
0.489,17982353.644,1827371.585,15057.205,16131.000,0.000,0.000,35.000,17982.354,1827.372
0.323,13125795.131,503097.580,15655.144,15019.000,0.000,0.000,25.000,13125.795,503.098
0.472,16186424.308,1226723.897,15248.843,27526.000,0.000,0.000,34.000,16186.424,1226.724
0.097,9863864.927,171586.743,47297.873,33215.000,0.000,0.000,12.000,9863.865,171.587
0.172,3733124.536,436445.536,22839.620,34593.000,0.000,0.000,35.000,3733.125,436.446
0.032,925225.556,142175.157,13090.923,15253.000,0.000,0.000,9.000,925.226,142.175
0.083,2245093.379,145935.883,11685.526,4795.000,0.000,0.000,18.000,2245.093,145.936
0.628,23886258.805,1331242.747,19673.011,19978.000,0.000,0.000,57.000,23886.259,1331.243
0.103,3465866.421,267431.608,10132.209,12045.000,0.000,0.000,17.000,3465.866,267.432
0.147,7032600.042,487602.861,23227.868,44927.000,0.000,0.000,31.000,7032.600,487.603
0.014,394134.985,30916.987,23034.181,22508.000,0.000,0.000,12.000,394.135,30.917
0.030,449888.325,45833.724,18630.845,33627.000,0.000,0.000,9.000,449.888,45.834
0.805,40531554.109,2768139.393,21588.571,19404.000,0.000,0.000,58.000,40531.554,2768.139
0.161,9534158.900,221234.338,20744.669,14323.000,0.000,0.000,14.000,9534.159,221.234
0.190,6399882.126,202663.641,9954.248,13902.000,0.000,0.000,18.000,6399.882,202.664
0.019,503019.663,54383.978,11278.784,6312.000,0.000,0.000,9.000,503.020,54.384
0.313,14242921.209,1298865.969,14524.523,17640.000,0.000,0.000,26.000,14242.921,1298.866
0.017,612824.092,38850.688,14966.276,13478.000,0.000,0.000,11.000,612.824,38.851
0.001,19037.825,4481.747,8660.938,5438.000,0.000,0.000,3.000,19.038,4.482
0.050,2433462.445,127542.056,25793.642,16214.000,0.000,0.000,13.000,2433.462,127.542
0.094,14111703.369,344093.101,42308.308,24380.000,0.000,0.000,23.000,14111.703,344.093
0.013,226576.644,33459.400,9318.629,5096.000,0.000,0.000,10.000,226.577,33.459
0.048,2270291.717,122163.365,20411.933,20452.000,0.000,0.000,13.000,2270.292,122.163
0.105,2411878.281,300278.614,12409.207,23685.000,0.000,0.000,22.000,2411.878,300.279
0.315,9296433.543,643487.697,11286.803,19996.000,0.000,0.000,41.000,9296.434,643.488
0.298,8074089.080,527983.472,12539.995,22534.000,0.000,0.000,40.000,8074.089,527.983
0.770,12967902.208,2135598.532,9330.856,20859.000,0.000,0.000,67.000,12967.902,2135.599
0.473,22220375.742,1171754.767,20623.374,20854.000,0.000,0.000,55.000,22220.376,1171.755
0.021,601190.851,53917.800,16901.270,5541.000,0.000,0.000,9.000,601.191,53.918
0.070,2125178.943,169515.513,11735.031,24929.000,0.000,0.000,16.000,2125.179,169.516
0.064,6347945.675,444519.633,31584.471,47190.000,0.000,0.000,20.000,6347.946,444.520
0.001,19559.288,4213.084,7698.234,387.000,0.000,0.000,4.000,19.559,4.213
0.116,9255717.425,684828.957,29721.429,35210.000,0.000,0.000,25.000,9255.717,684.829
0.244,11912414.980,579544.107,23352.382,12872.000,0.000,0.000,30.000,11912.415,579.544
0.042,1455516.143,138091.245,12358.579,2501.000,0.000,0.000,13.000,1455.516,138.091
0.303,12503551.009,726834.607,22989.297,15006.000,0.000,0.000,37.000,12503.551,726.835
0.341,8828722.065,316566.410,9454.155,17677.000,0.000,0.000,21.000,8828.722,316.566
0.264,13389781.138,619632.993,14686.303,15354.000,0.000,0.000,24.000,13389.781,619.633
0.486,13863994.091,897027.926,14353.179,19795.000,0.000,0.000,40.000,13863.994,897.028
0.037,2263384.238,219441.140,10222.119,26118.000,0.000,0.000,10.000,2263.384,219.441
0.032,2164924.769,112780.994,11622.813,19466.000,0.000,0.000,12.000,2164.925,112.781
0.022,1798164.164,94766.812,7371.289,21329.000,0.000,0.000,13.000,1798.164,94.767
0.231,6848606.502,972897.299,9796.464,17216.000,0.000,0.000,38.000,6848.607,972.897
0.254,12227269.969,430174.485,17572.370,20176.000,0.000,0.000,18.000,12227.270,430.174
0.159,6487637.460,222836.993,13694.200,14827.000,0.000,0.000,20.000,6487.637,222.837
0.304,12976536.795,1246709.019,16797.698,20803.000,0.000,0.000,33.000,12976.537,1246.709
0.345,11951021.032,635281.592,13666.566,18843.000,0.000,0.000,34.000,11951.021,635.282
0.371,15934882.498,726618.054,15686.089,20999.000,0.000,0.000,30.000,15934.882,726.618
0.146,4882776.036,502535.588,15967.338,25294.000,0.000,0.000,39.000,4882.776,502.536
0.639,38557510.842,1405727.172,28213.018,21941.000,0.000,0.000,49.000,38557.511,1405.727
0.260,8317701.021,2221103.759,10487.582,20571.000,0.000,0.000,25.000,8317.701,2221.104
0.038,1240532.367,71557.667,15172.898,4753.000,0.000,0.000,12.000,1240.532,71.558
0.050,2862175.606,121084.243,9577.106,23368.000,0.000,0.000,13.000,2862.176,121.084
0.002,30587.026,6327.482,769.725,12293.000,0.000,0.000,4.000,30.587,6.327
0.288,13346600.338,709982.168,19767.843,21071.000,0.000,0.000,37.000,13346.600,709.982
0.054,1512252.518,167827.501,16124.674,20759.000,0.000,0.000,12.000,1512.253,167.828
0.236,10400840.532,610779.690,20152.538,21211.000,0.000,0.000,33.000,10400.841,610.780
0.161,6470118.463,283324.477,17710.606,20093.000,0.000,0.000,25.000,6470.118,283.324
0.685,29587919.416,1938519.423,20069.388,20260.000,0.000,0.000,67.000,29587.919,1938.519
0.317,10281067.020,922131.619,16682.261,26759.000,0.000,0.000,62.000,10281.067,922.132
0.160,17185382.509,513985.602,43348.499,38486.000,0.000,0.000,32.000,17185.383,513.986
0.287,18600936.529,1005516.061,28434.294,48164.000,0.000,0.000,63.000,18600.937,1005.516
0.194,11280354.234,802112.108,27270.814,47112.000,0.000,0.000,51.000,11280.354,802.112
0.136,3088908.434,190574.346,28908.491,50145.000,0.000,0.000,13.000,3088.908,190.574
0.133,1495914.906,197200.392,16689.053,45338.000,0.000,0.000,15.000,1495.915,197.200
0.075,976378.954,184064.874,17179.978,42115.000,0.000,0.000,10.000,976.379,184.065
0.164,5752430.180,351133.894,12484.517,10881.000,0.000,0.000,31.000,5752.430,351.134
0.344,9841666.564,1001487.552,15348.167,13961.000,0.000,0.000,19.000,9841.667,1001.488
0.835,34410576.580,2189748.885,19595.162,20182.000,0.000,0.000,66.000,34410.577,2189.749
0.546,14210772.466,1213234.503,23014.147,44530.000,0.000,0.000,60.000,14210.772,1213.235
0.229,5748349.060,419928.192,21174.184,45251.000,0.000,0.000,31.000,5748.349,419.928
0.297,13055539.468,546088.807,27284.354,37343.000,0.000,0.000,55.000,13055.539,546.089
0.364,15913391.479,926084.845,17107.433,19655.000,0.000,0.000,57.000,15913.391,926.085
0.309,10271683.924,626815.069,14224.340,9520.000,0.000,0.000,45.000,10271.684,626.815
0.441,23678689.110,1021100.746,22207.693,20813.000,0.000,0.000,63.000,23678.689,1021.101
0.139,5738151.044,273034.807,24904.778,26970.000,0.000,0.000,31.000,5738.151,273.035
0.017,136398.345,114983.149,2541.604,42582.000,0.000,0.000,11.000,136.398,114.983
0.195,12344404.841,456111.055,28356.781,20574.000,0.000,0.000,28.000,12344.405,456.111
0.214,9340663.306,573632.238,22885.516,20719.000,0.000,0.000,28.000,9340.663,573.632
0.450,15083026.423,1327041.559,19241.064,20768.000,0.000,0.000,51.000,15083.026,1327.042
0.032,1193389.716,28836.517,15432.055,2325.000,0.000,0.000,11.000,1193.390,28.837
0.054,1755065.266,218788.738,24249.690,46885.000,0.000,0.000,17.000,1755.065,218.789
0.251,9509919.786,591843.612,31995.343,58222.000,0.000,0.000,29.000,9509.920,591.844
0.083,2328939.384,115556.736,25542.217,13752.000,0.000,0.000,16.000,2328.939,115.557
0.589,22068610.131,1371774.643,16409.838,20176.000,0.000,0.000,37.000,22068.610,1371.775
0.252,21606597.393,612118.115,26024.293,15221.000,0.000,0.000,23.000,21606.597,612.118
0.416,11860702.122,990966.610,13453.367,23118.000,0.000,0.000,51.000,11860.702,990.967
0.071,1538526.211,148191.085,13066.997,14651.000,0.000,0.000,24.000,1538.526,148.191
0.023,1600988.679,39632.782,21810.126,8179.000,0.000,0.000,10.000,1600.989,39.633
0.048,1247976.298,239498.153,11274.492,48093.000,0.000,0.000,14.000,1247.976,239.498
0.391,8427773.196,670801.105,8928.341,15022.000,0.000,0.000,40.000,8427.773,670.801
0.928,29732963.321,1813856.032,13619.774,11576.000,0.000,0.000,63.000,29732.963,1813.856
0.253,8225464.685,638198.636,14703.246,20274.000,0.000,0.000,33.000,8225.465,638.199
0.219,33089746.398,1081973.103,48670.079,48281.000,0.000,0.000,33.000,33089.746,1081.973
0.149,13838898.536,641105.846,43773.758,43214.000,0.000,0.000,25.000,13838.899,641.106
0.978,47708583.169,2203271.684,23937.440,20509.000,0.000,0.000,63.000,47708.583,2203.272
0.215,5180383.890,651362.279,9820.361,21492.000,0.000,0.000,38.000,5180.384,651.362
0.854,30577253.021,1599310.502,18438.391,20695.000,0.000,0.000,81.000,30577.253,1599.311
0.081,5468982.326,386249.596,18358.304,41538.000,0.000,0.000,21.000,5468.982,386.250
0.047,2807565.217,203648.658,25963.700,15875.000,0.000,0.000,13.000,2807.565,203.649
0.165,15749517.253,620823.646,33070.382,49632.000,0.000,0.000,30.000,15749.517,620.824
0.129,3976825.875,230200.987,14531.186,15502.000,0.000,0.000,23.000,3976.826,230.201
0.391,10231077.549,472749.411,10213.645,18241.000,0.000,0.000,27.000,10231.078,472.749
1.206,52750032.975,7762893.611,21115.608,19775.000,0.000,0.000,59.000,52750.033,7762.894
0.042,4348030.007,341187.613,21961.578,33938.000,0.000,0.000,8.000,4348.030,341.188
0.196,22091481.549,1202932.170,41388.689,52982.000,0.000,0.000,35.000,22091.482,1202.932
0.096,11420223.924,305528.520,35082.102,52589.000,0.000,0.000,15.000,11420.224,305.529
0.003,149425.774,44702.081,1503.228,6149.000,0.000,0.000,6.000,149.426,44.702
0.141,13023385.253,784507.671,27766.562,30274.000,0.000,0.000,28.000,13023.385,784.508
0.027,625706.409,63308.135,10728.526,12825.000,0.000,0.000,12.000,625.706,63.308
0.010,276808.485,7615.191,29049.821,514.000,0.000,0.000,6.000,276.808,7.615
0.750,10378661.918,798443.830,18197.221,28498.000,0.000,0.000,35.000,10378.662,798.444
0.191,2379961.435,307482.420,20219.821,28447.000,0.000,0.000,16.000,2379.961,307.482
0.042,1181084.448,90021.503,17868.349,25385.000,0.000,0.000,11.000,1181.084,90.022
0.175,16587385.475,391704.745,41312.175,29363.000,0.000,0.000,22.000,16587.385,391.705
0.063,530663.926,70069.340,8695.524,8484.000,0.000,0.000,15.000,530.664,70.069
0.289,12069956.132,848221.658,15666.473,17703.000,0.000,0.000,41.000,12069.956,848.222
0.021,2209502.478,62600.962,32609.033,2990.000,0.000,0.000,10.000,2209.502,62.601
0.153,5090160.160,184935.975,20993.608,19514.000,0.000,0.000,19.000,5090.160,184.936
0.475,17722311.653,1623662.097,18677.975,20939.000,0.000,0.000,74.000,17722.312,1623.662
0.155,9018467.359,543550.750,24747.149,19306.000,0.000,0.000,37.000,9018.467,543.551
0.332,13265066.101,1664086.568,15829.458,26772.000,0.000,0.000,45.000,13265.066,1664.087
0.012,693339.289,63685.831,8799.518,40883.000,0.000,0.000,7.000,693.339,63.686
0.105,9941638.757,621874.159,21372.698,39108.000,0.000,0.000,19.000,9941.639,621.874
0.123,6559993.519,450919.470,15510.876,49856.000,0.000,0.000,24.000,6559.994,450.919
0.101,5863821.860,208262.796,19960.707,10658.000,0.000,0.000,18.000,5863.822,208.263
0.102,4213053.708,375537.716,15401.044,20606.000,0.000,0.000,21.000,4213.054,375.538
0.303,7572510.115,564115.598,10371.996,17930.000,0.000,0.000,32.000,7572.510,564.116
0.342,19095283.593,1334337.638,21865.137,23511.000,0.000,0.000,49.000,19095.284,1334.338
0.063,5803863.703,162483.455,33986.536,9530.000,0.000,0.000,13.000,5803.864,162.483
0.075,5112265.262,419933.693,15967.596,21071.000,0.000,0.000,11.000,5112.265,419.934
0.104,3082417.430,406189.235,14306.150,20512.000,0.000,0.000,29.000,3082.417,406.189
0.121,8571550.096,512225.356,21806.385,20851.000,0.000,0.000,17.000,8571.550,512.225
0.032,1758864.454,172397.197,20454.439,13845.000,0.000,0.000,10.000,1758.864,172.397
0.078,1576450.162,310795.174,17718.746,29412.000,0.000,0.000,28.000,1576.450,310.795
0.137,2636903.574,385322.763,10281.809,14754.000,0.000,0.000,7.000,2636.904,385.323
0.009,99720.660,15134.200,11036.693,9947.000,0.000,0.000,6.000,99.721,15.134
0.055,8003143.243,186647.788,41048.391,4922.000,0.000,0.000,11.000,8003.143,186.648
0.016,559343.601,56663.286,16350.833,14011.000,0.000,0.000,11.000,559.344,56.663
0.131,28117309.558,785518.433,56789.438,29532.000,0.000,0.000,19.000,28117.310,785.518
0.241,16654287.141,449751.589,24402.945,27593.000,0.000,0.000,21.000,16654.287,449.752
0.037,2149521.238,186562.707,20999.801,19497.000,0.000,0.000,12.000,2149.521,186.563
0.098,4365634.992,468134.663,16538.650,21019.000,0.000,0.000,14.000,4365.635,468.135
0.045,212335.210,70658.184,6240.886,15842.000,0.000,0.000,10.000,212.335,70.658
0.240,11260248.704,516020.059,19595.297,19992.000,0.000,0.000,31.000,11260.249,516.020
0.039,1476040.058,91414.862,11826.877,11887.000,0.000,0.000,9.000,1476.040,91.415
0.013,316868.022,14764.903,16422.819,2180.000,0.000,0.000,6.000,316.868,14.765
0.001,18779.953,1970.392,5487.805,560.000,0.000,0.000,3.000,18.780,1.970
